id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,genericcolumn1,genericcolumn2,storageLocation,observerUid,processingStatus,duplicateQuantity,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey-dbpk,recordId,references
110165,TEST,,,PreservedSpecimen,,CtAP212,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Kumlander Bo-Göran",,,,2005-00-00,2005,0,0,,,11.08.2005,"Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Pernaja, Rabbas",,,,Europe,0,,60.24497984,25.93478917,,,"60.24497984, 25.93478917",,,,,,11,,,,,"11 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP212,urn:uuid:e54f68e0-a9d5-4886-a4c6-068f558d8915,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110165
110166,TEST,,,PreservedSpecimen,,CtAP213,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Fernelius L-E",,,,2005-00-00,2005,0,0,,,"13.08 - 17.08.2005            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Sipoo, Linnanpelto",,,,Europe,0,,60.39844573,25.18596432,,,"60.39844573, 25.18596432",,,,,,36,,,,,"36 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP213,urn:uuid:9701290e-64df-4cc8-a2f5-0c86300480b2,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110166
110167,TEST,,,PreservedSpecimen,,CtAP214,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"A. Oksanen & M. Virtanen",,,,2006-00-00,2006,0,0,,,"21.07 - 28.07.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Kerava, Keravan kartano",,,,Europe,0,,60.40640778,25.11292871,,,"60.40640778, 25.11292871",,,,,,47,,,,,"47 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP214,urn:uuid:47a4a5bb-edf8-4d05-a751-f04c1a595275,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110167
110168,TEST,,,PreservedSpecimen,,CtAP215,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Kalle Männistö",,,,2006-00-00,2006,0,0,,,"26.07 - 28.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Espoo",,,,Europe,0,,60.1176061,24.48181536,,,"60.1176061, 24.48181536",,,,,,14,,,,,"14 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP215,urn:uuid:759ededa-ea4f-4cff-906c-407a2c644690,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110168
110169,TEST,,,PreservedSpecimen,,CtAP216,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Huusko, Ketonen, Korpela, Virtanen",,,,2006-00-00,2006,0,0,,,"05.08 - 18.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Tammisaari, Hästö-Busö",,,,Europe,0,,59.81902918,23.25585192,,,"59.81902918, 23.25585192",,,,,,12,,,,,"12 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP216,urn:uuid:27e3552c-8dce-4524-8387-ef0af8c65ba1,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110169
110170,TEST,,,PreservedSpecimen,,CtAP217,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,M.Varesvuo,,,,2006-00-00,2006,0,0,,,"06.08 - 12.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Sipoo",,,,Europe,0,,60.03962434,25.20568214,,,"60.03962434, 25.20568214",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP217,urn:uuid:0f7fbce4-c4bc-4ecf-8851-5fe9efe37b12,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110170
110171,TEST,,,PreservedSpecimen,,CtAP218,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,G.Nordenswan,,,,2006-00-00,2006,0,0,,,"07.08 - 11.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Sipoo",,,,Europe,0,,60.21903798,25.19588592,,,"60.21903798, 25.19588592",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP218,urn:uuid:08052693-4440-41c1-8c2f-caac6cfd5e38,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110171
110172,TEST,,,PreservedSpecimen,,CtAP219,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Jyrki Airisto",,,,2006-00-00,2006,0,0,,,"08.08 - 23.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Ruotsinpyhtää",,,,Europe,0,,60.31994431,26.45713821,,,"60.31994431, 26.45713821",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP219,urn:uuid:ff9e3336-bf58-4029-a516-268b3ff7d8ff,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110172
110173,TEST,,,PreservedSpecimen,,CtAP220,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Bo-Göran Kumlander",,,,2006-00-00,2006,0,0,,,"10.08 - 17.08.2006            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Porvoo, Pellinki",,,,Europe,0,,60.22688705,25.91733074,,,"60.22688705, 25.91733074",,,,,,3,,,,,"3 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP220,urn:uuid:72cf4b24-204f-441b-9c63-6a6f9972c9df,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110173
110174,TEST,,,PreservedSpecimen,,CtAP221,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Ilkka Kontuniemi",,,,2006-00-00,2006,0,0,,,"11.08 - 12.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Pernaja",,,,Europe,0,,60.31797435,26.09527258,,,"60.31797435, 26.09527258",,,,,,21,,,,,"21 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP221,urn:uuid:d6dc79e5-d85b-4cc5-81b4-7f3d79b0536d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110174
110175,TEST,,,PreservedSpecimen,,CtAP222,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Bo-Göran Kumlander",,,,2006-00-00,2006,0,0,,,12.08.2006,"Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Pernaja, Rabbas",,,,Europe,0,,60.24497984,25.93478917,,,"60.24497984, 25.93478917",,,,,,21,,,,,"21 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP222,urn:uuid:15c3051a-dbc9-4043-a492-e00fe65708bf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110175
110176,TEST,,,PreservedSpecimen,,CtAP223,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Dan Lindblom",,,,2006-00-00,2006,0,0,,,"12.08 - 15.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Kirkkonummi",,,,Europe,0,,59.93475811,24.31675455,,,"59.93475811, 24.31675455",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP223,urn:uuid:491e5e03-8569-4eac-b36e-06a3bf66b12e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110176
110177,TEST,,,PreservedSpecimen,,CtAP224,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,J.Lehto,,,,2006-00-00,2006,0,0,,,"13.08.2006            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Porvoo",,,,Europe,0,,60.31317333,25.5526008,,,"60.31317333, 25.5526008",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP224,urn:uuid:3943dd11-f9c0-44a1-8834-8d86a30eb015,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110177
110178,TEST,,,PreservedSpecimen,,CtAP225,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,L.Jalonen&O.Helminen&I.Seuranen,,,,2006-00-00,2006,0,0,,,"14.08 - 21.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Porvoo",,,,Europe,0,,60.13556384,25.74037468,,,"60.13556384, 25.74037468",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP225,urn:uuid:00b26c33-ce87-4ced-a4bc-76b9494b7b6f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110178
110179,TEST,,,PreservedSpecimen,,CtAP226,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,H.Pitkäranta,,,,2006-00-00,2006,0,0,,,"14.08 - 20.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Porvoo",,,,Europe,0,,60.31317333,25.5526008,,,"60.31317333, 25.5526008",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP226,urn:uuid:e2b4d1b2-4b95-44ff-9d35-df23e420886d,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110179
110180,TEST,,,PreservedSpecimen,,CtAP227,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Bo-Göran Kumlander",,,,2006-00-00,2006,0,0,,,"18.08 - 23.08.2006            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Porvoo, Pellinki",,,,Europe,0,,60.22688705,25.91733074,,,"60.22688705, 25.91733074",,,,,,3,,,,,"3 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP227,urn:uuid:ee7880b3-bf20-457d-9348-9facc5a91d1c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110180
110181,TEST,,,PreservedSpecimen,,CtAP228,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Huusko, Ketonen, Korpela, Virtanen",,,,2006-00-00,2006,0,0,,,"19.08 - 07.09.2006            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Tammisaari, Hästö-Busö",,,,Europe,0,,59.81902918,23.25585192,,,"59.81902918, 23.25585192",,,,,,12,,,,,"12 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP228,urn:uuid:8f228a9c-3a55-4e9c-b2cc-dfd1e2f5e875,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110181
110182,TEST,,,PreservedSpecimen,,CtAP229,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Magnus Östman",,,,2006-00-00,2006,0,0,,,"26.08 - 01.09.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Ruotsinpyhtää, Lehtinen",,,,Europe,0,,60.31994431,26.45713821,,,"60.31994431, 26.45713821",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP229,urn:uuid:2e6d92ed-0832-4a81-86c0-e36cbdf40d45,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110182
110183,TEST,,,PreservedSpecimen,,CtAP230,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,M.Varesvuo,,,,2006-00-00,2006,0,0,,,"27.08 - 06.09.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Sipoo",,,,Europe,0,,60.03962434,25.20568214,,,"60.03962434, 25.20568214",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP230,urn:uuid:c2fe2efd-b0ac-4a15-a461-40d25665dde3,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110183
110184,TEST,,,PreservedSpecimen,,CtAP231,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Ilkka Kontuniemi",,,,2007-00-00,2007,0,0,,,"06.08 - 09.08.2007","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Pernaja",,,,Europe,0,,60.31797435,26.09527258,,,"60.31797435, 26.09527258",,,,,,21,,,,,"21 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP231,urn:uuid:80f3718b-b997-4be8-94a3-d9a74a2cfc51,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110184
110185,TEST,,,PreservedSpecimen,,CtAP232,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,H.Pitkäranta,,,,2007-00-00,2007,0,0,,,"11.08 - 19.08.2007","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"N; Porvoo, Kråkö",,,,Europe,0,,60.31317333,25.5526008,,,"60.31317333, 25.5526008",,,,,,,,,,,"0 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP232,urn:uuid:2c091fb5-db52-42d2-aaa9-991f07b0bf45,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110185
110186,TEST,,,PreservedSpecimen,,CtAP233,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,,,,,,,,,,,maakuntahavainto,"Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa;  0",,,,Europe,0,,,,,,"0, 0",,,,,,,,,,,,,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP233,urn:uuid:800b8e7a-c309-4318-a6d1-9a0a4b3f2311,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110186
110187,TEST,,,PreservedSpecimen,,CtAP234,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2004-00-00,2004,0,0,,,"20.08.2004            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Seinäjoki",,,,Europe,0,,62.76749344,22.69049874,,,"62.76749344, 22.69049874",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP234,urn:uuid:96f63633-687f-4e47-b05f-221df7d96197,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110187
110188,TEST,,,PreservedSpecimen,,CtAP235,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2006-00-00,2006,0,0,,,"08.08 - 10.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Seinäjoki",,,,Europe,0,,62.76749344,22.69049874,,,"62.76749344, 22.69049874",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP235,urn:uuid:18374cab-44d1-4ef6-ad93-9b0b9b0f29b4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110188
110189,TEST,,,PreservedSpecimen,,CtAP236,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2006-00-00,2006,0,0,,,"10.08 - 12.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Seinäjoki",,,,Europe,0,,62.76749344,22.69049874,,,"62.76749344, 22.69049874",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP236,urn:uuid:47307b27-723e-4945-ae28-7d3a3dc9c3d9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110189
110190,TEST,,,PreservedSpecimen,,CtAP237,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2006-00-00,2006,0,0,,,"14.08 - 16.08.2006","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Seinäjoki",,,,Europe,0,,62.76749344,22.69049874,,,"62.76749344, 22.69049874",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP237,urn:uuid:8723f878-b8ed-423b-994c-f7a44634d5a6,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110190
110191,TEST,,,PreservedSpecimen,,CtAP238,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2007-00-00,2007,0,0,,,"07.08 - 12.08.2007","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Ilmajoki",,,,Europe,0,,62.76136375,22.49531897,,,"62.76136375, 22.49531897",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP238,urn:uuid:8e25dc43-2f02-4a49-9445-539bb1e4e317,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110191
110192,TEST,,,PreservedSpecimen,,CtAP239,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2007-00-00,2007,0,0,,,"09.08 - 11.08.2007            ","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Seinäjoki, Alakylä",,,,Europe,0,,62.76749344,22.69049874,,,"62.76749344, 22.69049874",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP239,urn:uuid:2fc81480-d5bb-4b7a-a947-318fe5f1d5fe,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110192
110193,TEST,,,PreservedSpecimen,,CtAP240,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Matti Anttila",,,,2008-00-00,2008,0,0,,,"20.08 - 23.08.2008","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Ilmajoki, Munakka",,,,Europe,0,,62.76749344,22.69049874,,,"62.76749344, 22.69049874",,,,,,51,,,,,"51 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP240,urn:uuid:6a20a3dc-5c4d-49a8-b84e-a284e54e5d8a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110193
110194,TEST,,,PreservedSpecimen,,CtAP241,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Mitro Luomajoki",,,,2007-00-00,2007,0,0,,,"04.08 - 10.08.2007","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Oa; Kärsämäki, Nuttulinna",,,,Europe,0,,63.81519942,25.78184678,,,"63.81519942, 25.78184678",,,,,,150,,,,,"150 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP241,urn:uuid:890afd0b-0cc4-476c-bcca-47e678705b3a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110194
110195,TEST,,,PreservedSpecimen,,CtAP242,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,,,,,,,,,,,maakuntahavainto,"Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Sa; 0",,,,Europe,0,,,,,,"0, 0",,,,,,,,,,,,,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP242,urn:uuid:b91e8906-55f9-4c42-9051-ef0106faf17a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110195
110196,TEST,,,PreservedSpecimen,,CtAP243,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"T. Klemetti, M. Saaristo & J. Saaristo",,,,2003-00-00,2003,0,0,,,"06.08 - 15.08.2003","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Sa; Joutseno",,,,Europe,0,,61.03088854,28.47998899,,,"61.03088854, 28.47998899",,,,,,50,,,,,"50 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP243,urn:uuid:31855936-236c-4f3b-8974-d7e965cb2d63,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110196
110197,TEST,,,PreservedSpecimen,,CtAP244,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"Ari Uusimäki",,,,2004-00-00,2004,0,0,,,"29.07 - 05.08.2004","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Sa; Kouvola",,,,Europe,0,,60.85901785,26.63201235,,,"60.85901785, 26.63201235",,,,,,56,,,,,"56 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP244,urn:uuid:324217ce-5455-4324-be3c-d87dece41bdf,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110197
110198,TEST,,,PreservedSpecimen,,CtAP245,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"J. Makkonen",,,,2004-00-00,2004,0,0,,,"01.08 - 05.08.2004","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Sa; Enonkoski",,,,Europe,0,,62.01535895,28.7185374,,,"62.01535895, 28.7185374",,,,,,85,,,,,"85 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP245,urn:uuid:252d951c-c2c2-4196-b54f-d5ed16ce164c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110198
110199,TEST,,,PreservedSpecimen,,CtAP246,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"T. Klemetti, M. Saaristo & J. Saaristo",,,,2004-00-00,2004,0,0,,,"01.08 - 08.08.2004","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Sa; Imatra",,,,Europe,0,,61.170455,28.772067,,,"61.170455, 28.772067",,,,,,67,,,,,"67 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP246,urn:uuid:b5de69f7-4f3b-4261-a06e-ff52dcea9182,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110199
110200,TEST,,,PreservedSpecimen,,CtAP247,"Finnish Material",,,,,,"Calyptra thalictri",,,,,,,,,,,,,,"T. Klemetti, M. Saaristo & J. Saaristo",,,,2004-00-00,2004,0,0,,,"07.08 - 09.08.2004","Sample Donor: Lauri Kaila Donor email: lauri.kaila@helsinki.fi",,,,N/A,,,,,,,,Adult,NA,,,,,Finland,"Sa; Joutseno",,,,Europe,0,,61.118257,28.507948,,,"61.118257, 28.507948",,,,,,99,,,,,"99 m",,,,,,,,,,"2018-08-28 08:02:29","2018-08-28 08:02:29","2018-08-28 08:02:29",CtAP247,urn:uuid:23a063b4-fcc6-40e8-b1b9-7d77d30960ae,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=110200
